mq_name;tag;stunde;qualitaet;q_kfz_mq_hr;v_kfz_mq_hr;q_pkw_mq_hr;v_pkw_mq_hr;q_lkw_mq_hr;v_lkw_mq_hr
TE355;30.05.2023;5;1.0;1099;4;1067;4;32;22
TE355;30.05.2023;6;1.0;1033;3;1031;3;2;3
TE355;30.05.2023;7;1.0;1216;3;1216;3;0;-1
TE355;30.05.2023;8;1.0;1385;3;1385;3;0;-1
TE355;30.05.2023;9;1.0;1247;3;1247;3;0;-1
TE355;30.05.2023;10;1.0;1473;3;1472;3;1;3
TE355;30.05.2023;11;1.0;1166;3;1166;3;0;-1
TE355;30.05.2023;12;1.0;1373;3;1373;3;0;-1
TE355;30.05.2023;13;1.0;1618;3;1617;3;1;3
TE355;30.05.2023;14;1.0;1452;3;1451;3;1;3
TE355;30.05.2023;15;1.0;1491;3;1491;3;0;-1
TE355;30.05.2023;16;1.0;1675;3;1675;3;0;-1
TE355;30.05.2023;17;1.0;1252;3;1252;3;0;-1
TE355;30.05.2023;18;1.0;1429;3;1429;3;0;-1
TE355;30.05.2023;19;1.0;1420;3;1420;3;0;-1
TE355;30.05.2023;20;1.0;1570;3;1570;3;0;-1
TE355;30.05.2023;21;1.0;1431;3;1431;3;0;-1
TE355;30.05.2023;22;1.0;1404;3;1404;3;0;-1
TE355;30.05.2023;23;1.0;933;4;912;4;21;9
TE355;31.05.2023;0;1.0;1639;58;934;52;705;66
TE355;31.05.2023;1;1.0;545;65;231;63;314;67
TE355;31.05.2023;3;1.0;1331;86;564;92;767;82
TE355;31.05.2023;4;1.0;1260;83;447;86;813;82
TE355;31.05.2023;5;1.0;1820;65;1248;59;572;77
TE355;31.05.2023;6;1.0;1811;20;1384;20;427;21
TE355;31.05.2023;7;1.0;1795;14;1540;13;255;21
TE355;31.05.2023;8;1.0;1215;3;1215;3;0;-1
TE355;31.05.2023;9;1.0;686;3;686;3;0;-1
TE355;31.05.2023;10;1.0;1312;3;1311;3;1;3
TE355;31.05.2023;11;1.0;1445;3;1445;3;0;-1
TE355;31.05.2023;12;1.0;1575;3;1575;3;0;-1
TE355;31.05.2023;13;1.0;1500;3;1500;3;0;-1
TE355;31.05.2023;19;1.0;1328;3;1328;3;0;-1
TE355;31.05.2023;20;1.0;1488;3;1488;3;0;-1
TE355;31.05.2023;21;1.0;1409;3;1409;3;0;-1
TE355;31.05.2023;22;1.0;1273;3;1273;3;0;-1
TE355;31.05.2023;23;1.0;1368;5;1255;5;113;7
TE356;01.05.2023;0;1.0;267;55;235;55;32;61
TE356;01.05.2023;1;1.0;194;55;179;55;15;61
TE356;01.05.2023;2;1.0;167;54;161;54;6;60
TE356;01.05.2023;3;1.0;179;54;175;54;4;58
TE356;01.05.2023;4;1.0;238;53;231;54;7;53
TE356;01.05.2023;5;1.0;173;53;157;53;16;55
TE356;01.05.2023;6;1.0;172;49;156;48;16;53
TE356;01.05.2023;7;1.0;261;51;252;51;9;55
TE356;01.05.2023;8;1.0;394;52;383;52;11;58
TE356;01.05.2023;9;1.0;471;52;468;52;3;55
TE356;01.05.2023;10;1.0;138;54;135;54;3;54
TE356;01.05.2023;11;1.0;624;50;615;50;9;49
TE356;01.05.2023;12;1.0;622;50;610;50;12;51
TE356;01.05.2023;13;1.0;575;51;570;51;5;56
TE356;01.05.2023;14;1.0;554;51;546;51;8;53
TE356;01.05.2023;15;1.0;492;53;484;53;8;53
TE356;01.05.2023;16;1.0;603;50;598;50;5;51
TE356;01.05.2023;17;1.0;603;52;599;52;4;48
TE356;01.05.2023;18;1.0;569;50;564;50;5;48
TE356;01.05.2023;19;1.0;568;50;547;50;21;54
TE356;01.05.2023;20;1.0;501;52;475;51;26;58
TE356;01.05.2023;21;1.0;353;54;331;54;22;59
TE356;01.05.2023;22;1.0;259;54;229;54;30;59
TE356;01.05.2023;23;1.0;153;53;147;53;6;58
TE356;02.05.2023;0;1.0;129;52;128;52;1;58
TE356;02.05.2023;1;1.0;100;54;97;54;3;57
TE356;02.05.2023;2;1.0;141;52;136;52;5;55
TE356;02.05.2023;3;1.0;334;52;323;51;11;56
TE356;02.05.2023;4;1.0;912;47;871;47;41;49
TE356;02.05.2023;5;1.0;1030;32;908;33;122;26
TE356;02.05.2023;6;1.0;915;20;774;20;141;23
TE356;02.05.2023;7;1.0;812;40;779;40;33;43
TE356;02.05.2023;8;1.0;1009;37;939;37;70;35
TE356;02.05.2023;9;1.0;777;24;708;24;69;17
TE356;02.05.2023;10;1.0;777;47;716;48;61;50
TE356;02.05.2023;11;1.0;831;49;776;48;55;53
TE356;02.05.2023;12;1.0;777;48;739;48;38;51
TE356;02.05.2023;13;1.0;727;49;706;49;21;53
TE356;02.05.2023;14;1.0;736;49;723;49;13;52
TE356;02.05.2023;15;1.0;771;49;754;49;17;54
TE356;02.05.2023;16;1.0;733;50;720;50;13;54
TE356;02.05.2023;17;1.0;700;47;681;47;19;50
TE356;02.05.2023;18;1.0;614;50;590;50;24;55
TE356;02.05.2023;19;1.0;474;50;446;49;28;57
TE356;02.05.2023;20;1.0;427;52;378;51;49;56
TE356;02.05.2023;21;1.0;363;53;313;52;50;57
TE356;02.05.2023;22;1.0;212;54;177;53;35;57
TE356;02.05.2023;23;1.0;160;56;136;55;24;59
TE356;03.05.2023;0;1.0;88;52;87;52;1;56
TE356;03.05.2023;1;1.0;74;54;68;54;6;58
TE356;03.05.2023;2;1.0;103;52;101;52;2;60
TE356;03.05.2023;3;1.0;306;51;282;50;24;52
TE356;03.05.2023;4;1.0;847;48;776;47;71;52
TE356;03.05.2023;5;1.0;1088;30;986;31;102;30
TE356;03.05.2023;6;1.0;1035;19;918;20;117;18
TE356;03.05.2023;7;1.0;1025;19;957;19;68;20
TE356;03.05.2023;8;1.0;924;28;836;28;88;28
TE356;03.05.2023;9;1.0;802;47;756;46;46;49
TE356;03.05.2023;10;1.0;828;47;790;47;38;50
TE356;03.05.2023;11;1.0;846;48;808;48;38;53
TE356;03.05.2023;12;1.0;819;49;783;49;36;50
TE356;03.05.2023;13;1.0;835;49;811;48;24;51
TE356;03.05.2023;14;1.0;734;49;709;49;25;53
TE356;03.05.2023;15;1.0;800;50;778;50;22;52
TE356;03.05.2023;16;1.0;742;49;730;49;12;53
TE356;03.05.2023;17;1.0;722;47;709;47;13;49
TE356;03.05.2023;18;1.0;604;49;594;48;10;52
TE356;03.05.2023;19;1.0;521;49;516;49;5;54
TE356;03.05.2023;20;1.0;486;50;479;50;7;52
TE356;03.05.2023;21;1.0;417;51;415;51;2;48
TE356;03.05.2023;22;1.0;268;53;261;53;7;60
TE356;03.05.2023;23;1.0;151;41;147;41;4;47
TE356;04.05.2023;0;1.0;123;55;122;55;1;56
TE356;04.05.2023;1;1.0;96;55;92;55;4;55
TE356;04.05.2023;2;1.0;123;52;108;52;15;52
TE356;04.05.2023;3;1.0;296;53;277;53;19;56
TE356;04.05.2023;4;1.0;846;49;803;49;43;54
TE356;04.05.2023;5;1.0;1114;30;1003;30;111;31
TE356;04.05.2023;6;1.0;1022;34;916;34;106;40
TE356;04.05.2023;7;1.0;874;40;834;40;40;47
TE356;04.05.2023;8;1.0;938;26;848;26;90;26
TE356;04.05.2023;9;1.0;822;28;744;28;78;29
TE356;04.05.2023;10;1.0;774;44;734;44;40;47
TE356;04.05.2023;11;1.0;780;43;729;43;51;43
TE356;11.05.2023;12;1.0;771;49;744;49;27;53
TE356;11.05.2023;13;1.0;721;50;689;50;32;52
TE356;11.05.2023;14;1.0;786;49;766;48;20;50
TE356;11.05.2023;15;1.0;779;49;756;49;23;52
TE356;11.05.2023;16;1.0;789;49;772;49;17;54
TE356;11.05.2023;17;1.0;752;49;732;49;20;52
TE356;11.05.2023;18;1.0;622;51;613;51;9;53
TE356;11.05.2023;19;1.0;518;50;505;50;13;55
TE356;11.05.2023;20;1.0;475;50;454;50;21;55
TE356;11.05.2023;21;1.0;401;50;373;49;28;57
TE356;11.05.2023;22;1.0;306;53;262;52;44;57
TE356;11.05.2023;23;1.0;212;56;182;55;30;61
TE356;12.05.2023;0;1.0;160;55;148;55;12;57
TE356;12.05.2023;1;1.0;91;57;85;57;6;68
TE356;12.05.2023;2;1.0;148;56;142;55;6;58
TE356;12.05.2023;3;1.0;325;53;301;53;24;57
TE356;12.05.2023;4;1.0;825;49;754;49;71;52
TE356;12.05.2023;5;1.0;1059;43;926;43;133;46
TE356;12.05.2023;6;1.0;1061;38;900;37;161;47
TE356;12.05.2023;7;1.0;1028;37;965;37;63;33
TE356;12.05.2023;8;1.0;962;44;902;44;60;48
TE356;12.05.2023;9;1.0;870;45;809;45;61;45
TE356;12.05.2023;10;1.0;769;47;724;47;45;48
TE356;12.05.2023;11;1.0;810;48;777;48;33;51
TE356;12.05.2023;12;1.0;787;49;756;48;31;50
TE356;12.05.2023;13;1.0;746;49;720;49;26;52
TE356;12.05.2023;14;1.0;775;49;750;49;25;53
TE356;12.05.2023;15;1.0;796;37;736;37;60;34
TE356;12.05.2023;16;1.0;758;50;744;50;14;49
TE356;12.05.2023;17;1.0;794;45;784;45;10;50
TE356;12.05.2023;18;1.0;622;49;611;49;11;51
TE356;12.05.2023;19;1.0;614;49;610;49;4;48
TE356;12.05.2023;20;1.0;526;50;520;50;6;48
TE356;12.05.2023;21;1.0;479;51;477;51;2;54
TE356;12.05.2023;22;1.0;394;53;390;53;4;56
TE356;12.05.2023;23;1.0;324;54;318;53;6;58
TE356;13.05.2023;0;1.0;275;53;252;53;23;59
TE356;13.05.2023;1;1.0;250;57;242;57;8;63
TE356;13.05.2023;2;1.0;207;58;196;57;11;65
TE356;13.05.2023;3;1.0;241;58;219;58;22;60
TE356;13.05.2023;4;1.0;293;54;271;53;22;61
TE356;13.05.2023;5;1.0;317;53;288;53;29;58
TE356;13.05.2023;6;1.0;366;50;335;50;31;56
TE356;13.05.2023;7;1.0;557;50;534;50;23;55
TE356;13.05.2023;8;1.0;694;50;673;50;21;52
TE356;13.05.2023;9;1.0;749;49;736;49;13;53
TE356;13.05.2023;10;1.0;781;48;768;48;13;50
TE356;13.05.2023;11;1.0;741;49;724;49;17;51
TE356;13.05.2023;12;1.0;832;49;821;49;11;50
TE356;13.05.2023;13;1.0;782;49;773;49;9;49
TE356;13.05.2023;14;1.0;715;48;704;48;11;49
TE356;13.05.2023;15;1.0;653;50;640;50;13;52
TE356;13.05.2023;16;1.0;698;49;692;49;6;52
TE356;13.05.2023;17;1.0;706;45;686;45;20;45
TE356;13.05.2023;18;1.0;643;51;633;51;10;55
TE356;13.05.2023;19;1.0;611;49;608;49;3;51
TE356;13.05.2023;20;1.0;518;50;514;50;4;52
TE356;13.05.2023;21;1.0;507;52;506;52;1;54
TE356;13.05.2023;22;1.0;424;53;420;52;4;56
TE356;13.05.2023;23;1.0;340;54;339;54;1;59
TE356;14.05.2023;0;1.0;351;56;348;56;3;60
TE356;14.05.2023;1;1.0;250;56;247;56;3;62
TE356;14.05.2023;2;1.0;177;59;171;59;6;66
TE356;14.05.2023;3;1.0;213;58;205;58;8;66
TE356;14.05.2023;4;1.0;257;56;245;55;12;59
TE356;14.05.2023;5;1.0;216;56;201;55;15;63
TE356;14.05.2023;6;1.0;226;52;218;52;8;57
TE356;14.05.2023;7;1.0;322;52;291;51;31;57
TE356;14.05.2023;8;1.0;419;52;386;51;33;57
TE356;14.05.2023;9;1.0;412;51;410;51;2;55
TE356;14.05.2023;10;1.0;443;52;437;52;6;55
TE356;14.05.2023;11;1.0;669;49;661;49;8;53
TE356;14.05.2023;12;1.0;781;49;761;49;20;49
TE356;14.05.2023;13;1.0;759;50;747;50;12;53
TE356;14.05.2023;14;1.0;711;51;703;51;8;55
TE356;14.05.2023;15;1.0;711;50;707;50;4;52
TE356;14.05.2023;16;1.0;768;49;757;49;11;49
TE356;14.05.2023;17;1.0;786;49;780;49;6;50
TE356;14.05.2023;18;1.0;700;51;670;51;30;56
TE356;14.05.2023;19;1.0;560;51;551;51;9;56
TE356;14.05.2023;20;1.0;509;51;504;51;5;56
TE356;14.05.2023;21;1.0;386;51;380;51;6;55
TE356;14.05.2023;22;1.0;291;53;287;53;4;58
TE356;14.05.2023;23;1.0;166;49;164;49;2;58
TE356;15.05.2023;0;1.0;120;55;111;55;9;58
TE356;15.05.2023;1;1.0;89;53;81;53;8;58
TE356;15.05.2023;2;1.0;123;55;109;55;14;57
TE356;15.05.2023;3;1.0;304;55;285;55;19;60
TE356;15.05.2023;4;1.0;914;48;866;48;48;51
TE356;15.05.2023;5;1.0;1071;34;956;34;115;32
TE356;15.05.2023;6;1.0;842;27;764;26;78;24
TE356;15.05.2023;7;1.0;937;33;889;33;48;35
TE356;16.05.2023;4;1.0;845;50;755;50;90;56
TE356;16.05.2023;5;1.0;977;36;799;36;178;34
TE356;16.05.2023;6;1.0;777;15;673;14;104;18
TE356;16.05.2023;7;1.0;395;6;381;6;14;9
TE356;16.05.2023;8;1.0;316;6;311;6;4;8
TE356;16.05.2023;9;1.0;367;7;351;6;16;10
TE356;16.05.2023;10;1.0;658;39;620;39;38;37
TE356;16.05.2023;11;1.0;721;48;675;48;46;49
TE356;16.05.2023;12;1.0;720;48;673;47;47;50
TE356;16.05.2023;13;1.0;688;48;660;48;28;53
TE356;16.05.2023;14;1.0;721;46;711;46;10;49
TE356;16.05.2023;15;1.0;738;50;719;50;19;54
TE356;16.05.2023;16;1.0;695;50;678;50;17;52
TE356;16.05.2023;17;1.0;679;50;669;50;10;52
TE356;16.05.2023;18;1.0;611;50;595;50;16;54
TE356;16.05.2023;19;1.0;477;50;475;50;2;58
TE356;16.05.2023;20;1.0;415;50;397;49;18;55
TE356;16.05.2023;21;1.0;385;52;347;51;38;57
TE356;16.05.2023;22;1.0;404;50;353;49;51;56
TE356;16.05.2023;23;1.0;175;54;150;54;25;58
TE356;17.05.2023;0;1.0;125;53;110;52;15;58
TE356;17.05.2023;1;1.0;104;53;92;52;12;57
TE356;17.05.2023;2;1.0;114;53;108;53;6;58
TE356;17.05.2023;3;1.0;291;53;275;53;16;58
TE356;17.05.2023;4;1.0;851;50;815;49;36;55
TE356;17.05.2023;5;1.0;1104;35;955;35;149;36
TE356;17.05.2023;6;1.0;1035;29;904;28;131;35
TE356;17.05.2023;7;1.0;895;16;827;16;68;18
TE356;17.05.2023;8;1.0;895;38;830;38;65;35
TE356;17.05.2023;9;1.0;862;44;814;44;48;49
TE356;17.05.2023;10;1.0;758;46;724;46;34;50
TE356;17.05.2023;11;1.0;737;49;700;49;37;52
TE356;17.05.2023;12;1.0;786;48;748;48;38;51
TE356;17.05.2023;13;1.0;714;48;684;48;30;48
TE356;17.05.2023;14;1.0;754;48;727;48;27;51
TE356;17.05.2023;15;1.0;746;50;733;50;13;49
TE356;17.05.2023;16;1.0;736;48;718;48;18;50
TE356;17.05.2023;17;1.0;728;49;722;49;6;51
TE356;17.05.2023;18;1.0;611;49;598;49;13;51
TE356;17.05.2023;19;1.0;534;51;529;51;5;56
TE356;17.05.2023;20;1.0;508;51;505;51;3;51
TE356;17.05.2023;21;1.0;377;51;377;51;0;-1
TE356;17.05.2023;22;1.0;326;54;325;54;1;53
TE356;17.05.2023;23;1.0;233;54;230;54;3;62
TE356;18.05.2023;0;1.0;180;56;180;56;0;-1
TE356;18.05.2023;1;1.0;130;57;129;58;1;48
TE356;18.05.2023;2;1.0;120;59;116;59;4;60
TE356;18.05.2023;3;1.0;141;56;139;56;2;62
TE356;18.05.2023;4;1.0;218;56;217;56;1;53
TE356;18.05.2023;5;1.0;180;54;168;54;12;58
TE356;18.05.2023;6;1.0;183;50;173;49;10;58
TE356;18.05.2023;7;1.0;274;52;267;52;7;56
TE356;18.05.2023;8;1.0;416;51;407;51;9;57
TE356;18.05.2023;9;1.0;551;51;543;51;8;54
TE356;18.05.2023;10;1.0;637;51;631;51;6;53
TE356;18.05.2023;11;1.0;669;49;657;49;12;50
TE356;18.05.2023;12;1.0;664;50;656;50;8;52
TE356;18.05.2023;13;1.0;599;50;592;50;7;51
TE356;18.05.2023;14;1.0;585;49;580;49;5;47
TE356;18.05.2023;15;1.0;560;51;557;51;3;50
TE356;18.05.2023;16;1.0;624;51;620;51;4;54
TE356;18.05.2023;17;1.0;641;52;638;52;3;48
TE356;18.05.2023;18;1.0;606;51;601;51;5;54
TE356;18.05.2023;19;1.0;531;52;531;52;0;-1
TE356;18.05.2023;20;1.0;428;52;425;52;3;52
TE356;18.05.2023;21;1.0;406;53;403;53;3;54
TE356;18.05.2023;22;1.0;306;54;302;54;4;58
TE356;18.05.2023;23;1.0;201;54;197;54;4;58
TE356;19.05.2023;0;1.0;179;56;176;56;3;56
TE356;19.05.2023;1;1.0;123;58;118;59;5;54
TE356;19.05.2023;2;1.0;132;56;123;57;9;54
TE356;19.05.2023;3;1.0;255;56;237;56;18;59
TE356;19.05.2023;4;1.0;507;53;460;52;47;58
TE356;19.05.2023;5;1.0;538;52;482;51;56;56
TE356;19.05.2023;6;1.0;612;49;535;49;77;56
TE356;19.05.2023;7;1.0;618;50;566;50;52;56
TE356;19.05.2023;8;1.0;689;50;655;50;34;53
TE356;19.05.2023;9;1.0;760;47;733;47;27;52
TE356;19.05.2023;10;1.0;685;49;668;49;17;51
TE356;19.05.2023;11;1.0;673;50;649;50;24;51
TE356;19.05.2023;12;1.0;728;48;702;48;26;50
TE356;19.05.2023;13;1.0;653;50;635;50;18;55
TE356;19.05.2023;14;1.0;635;50;623;50;12;52
TE356;19.05.2023;15;1.0;691;50;677;50;14;53
TE356;19.05.2023;16;1.0;631;50;626;50;5;57
TE356;19.05.2023;17;1.0;673;49;658;49;15;51
TE356;19.05.2023;18;1.0;553;51;547;50;6;57
TE356;19.05.2023;19;1.0;517;47;507;47;10;49
TE356;19.05.2023;20;1.0;409;50;407;50;2;56
TE356;19.05.2023;21;1.0;337;52;314;52;23;58
TE356;19.05.2023;22;1.0;287;52;268;52;19;59
TE356;19.05.2023;23;1.0;198;53;183;52;15;58
TE356;20.05.2023;0;1.0;177;56;162;55;15;64
TE356;20.05.2023;1;1.0;153;56;139;55;14;59
TE356;20.05.2023;2;1.0;148;58;139;57;9;63
TE356;20.05.2023;3;1.0;202;57;183;57;19;63
TE356;20.05.2023;4;1.0;265;56;238;55;27;61
TE356;20.05.2023;5;1.0;233;54;210;54;23;56
TE356;20.05.2023;6;1.0;285;54;259;54;26;59
TE356;20.05.2023;7;1.0;346;53;293;52;53;58
TE356;20.05.2023;8;1.0;482;51;404;50;78;57
TE356;20.05.2023;9;1.0;516;52;462;52;54;58
TE356;20.05.2023;10;1.0;604;50;590;50;14;54
TE356;20.05.2023;11;1.0;646;49;625;49;21;54
TE356;20.05.2023;12;1.0;655;50;651;50;4;51
TE356;20.05.2023;13;1.0;631;49;621;49;10;52
TE356;20.05.2023;14;1.0;543;50;532;50;11;52
TE356;20.05.2023;15;1.0;540;52;533;52;7;52
TE356;20.05.2023;16;1.0;564;51;560;51;4;53
TE356;20.05.2023;17;1.0;587;50;574;50;13;50
TE356;20.05.2023;18;1.0;512;51;500;50;12;53
TE356;20.05.2023;19;1.0;503;45;493;45;10;50
TE356;20.05.2023;20;1.0;445;47;435;47;10;52
TE356;20.05.2023;21;1.0;391;49;391;49;0;-1
TE356;20.05.2023;22;1.0;311;51;310;51;1;54
TE356;20.05.2023;23;1.0;267;53;264;53;3;51
TE356;21.05.2023;0;1.0;246;54;246;54;0;-1
TE356;21.05.2023;1;1.0;188;54;187;54;1;56
TE356;21.05.2023;2;1.0;138;56;137;56;1;59
TE356;21.05.2023;3;1.0;182;55;180;54;2;67
TE356;21.05.2023;4;1.0;182;55;181;55;1;55
TE356;21.05.2023;5;1.0;156;52;153;51;3;58
TE356;21.05.2023;6;1.0;170;54;166;53;4;65
TE356;21.05.2023;7;1.0;217;52;215;52;2;59
TE356;21.05.2023;8;1.0;357;52;343;52;14;55
TE356;21.05.2023;9;1.0;435;51;432;51;3;51
TE356;21.05.2023;10;1.0;492;51;485;51;7;54
TE356;21.05.2023;11;1.0;567;51;563;51;4;51
TE356;21.05.2023;12;1.0;573;51;568;50;5;51
TE356;21.05.2023;13;1.0;589;50;583;50;6;57
TE356;21.05.2023;14;1.0;529;51;525;51;4;56
TE356;21.05.2023;15;1.0;543;51;542;51;1;52
TE356;21.05.2023;16;1.0;600;52;598;52;2;53
TE356;21.05.2023;17;1.0;582;51;576;51;6;57
TE356;21.05.2023;18;1.0;583;51;574;51;9;53
TE356;21.05.2023;19;1.0;542;50;524;50;18;55
TE356;21.05.2023;20;1.0;457;51;444;51;13;58
TE356;21.05.2023;21;1.0;396;53;358;52;38;59
TE356;21.05.2023;22;1.0;245;53;227;52;18;57
TE356;21.05.2023;23;1.0;162;53;160;53;2;56
TE356;22.05.2023;0;1.0;97;56;96;56;1;60
TE356;22.05.2023;1;1.0;77;54;75;53;2;64
TE356;22.05.2023;2;1.0;116;55;112;54;4;61
TE356;22.05.2023;3;1.0;261;54;249;53;12;57
TE356;22.05.2023;4;1.0;795;51;748;50;47;55
TE356;22.05.2023;5;1.0;998;46;903;46;95;50
TE356;22.05.2023;6;1.0;1048;40;976;40;72;45
TE356;22.05.2023;7;1.0;1045;46;1000;46;45;48
TE356;22.05.2023;8;1.0;901;38;821;38;80;36
TE356;22.05.2023;9;1.0;751;48;697;48;54;53
TE356;22.05.2023;10;1.0;666;48;632;48;34;52
TE356;22.05.2023;11;1.0;660;50;624;49;36;52
TE356;22.05.2023;12;1.0;613;50;580;50;33;53
TE356;22.05.2023;13;1.0;641;50;617;50;24;53
TE356;22.05.2023;14;1.0;637;46;618;46;18;52
TE356;22.05.2023;15;1.0;637;51;625;50;12;54
TE356;22.05.2023;16;1.0;700;49;690;49;10;54
TE356;22.05.2023;17;1.0;633;50;622;50;11;50
TE356;22.05.2023;18;1.0;490;50;483;50;7;52
TE356;22.05.2023;19;1.0;393;49;392;49;1;54
TE356;22.05.2023;20;1.0;379;50;376;50;3;59
TE356;22.05.2023;21;1.0;280;52;271;52;9;58
TE356;22.05.2023;22;1.0;177;53;160;52;17;58
TE356;22.05.2023;23;1.0;130;52;124;52;6;56
TE356;23.05.2023;0;1.0;101;54;93;53;8;56
TE356;23.05.2023;1;1.0;74;57;69;57;5;56
TE356;23.05.2023;2;1.0;114;54;102;54;12;57
TE356;23.05.2023;3;1.0;253;54;242;54;11;59
TE356;23.05.2023;4;1.0;830;49;770;49;60;56
TE356;23.05.2023;5;1.0;1045;45;940;44;105;51
TE356;23.05.2023;6;1.0;1081;41;925;40;156;44
TE356;23.05.2023;7;1.0;1007;33;912;33;95;31
TE356;23.05.2023;8;1.0;860;36;779;36;81;40
TE356;23.05.2023;9;1.0;745;48;714;48;31;53
TE356;23.05.2023;10;1.0;635;48;596;48;39;52
TE356;23.05.2023;11;1.0;634;50;611;50;23;52
TE356;23.05.2023;12;1.0;681;48;648;48;33;51
TE356;23.05.2023;13;1.0;641;50;623;50;18;52
TE356;23.05.2023;14;1.0;630;50;613;49;17;54
TE356;23.05.2023;15;1.0;728;48;717;48;11;52
TE356;23.05.2023;16;1.0;743;48;736;48;7;52
TE356;23.05.2023;17;1.0;718;47;685;47;33;50
TE356;23.05.2023;18;1.0;545;50;410;50;135;48
TE356;23.05.2023;19;1.0;436;51;424;51;12;56
TE356;23.05.2023;20;1.0;368;52;322;51;46;57
TE356;23.05.2023;21;1.0;303;51;277;50;26;57
TE356;23.05.2023;22;1.0;209;55;202;54;7;55
TE356;23.05.2023;23;1.0;151;55;137;54;14;60
TE356;24.05.2023;0;1.0;95;56;84;56;11;59
TE356;24.05.2023;1;1.0;69;54;62;54;7;54
TE356;24.05.2023;2;1.0;107;55;96;55;11;60
TE356;24.05.2023;3;1.0;283;55;252;54;31;58
TE356;24.05.2023;4;1.0;839;50;759;50;80;56
TE356;24.05.2023;5;1.0;1033;45;925;45;108;49
TE356;24.05.2023;6;1.0;1076;32;939;31;137;39
TE356;24.05.2023;7;1.0;891;23;777;23;114;22
TE356;24.05.2023;8;1.0;863;41;798;41;65;40
TE356;24.05.2023;9;1.0;779;48;728;48;51;51
TE356;24.05.2023;10;1.0;675;49;636;48;39;51
TE356;24.05.2023;11;1.0;704;49;664;49;40;53
TE356;24.05.2023;12;1.0;595;50;574;50;21;55
TE356;24.05.2023;13;1.0;697;50;682;50;15;55
TE356;24.05.2023;14;1.0;700;50;679;50;21;53
TE356;24.05.2023;15;1.0;664;50;645;49;19;53
TE356;24.05.2023;16;1.0;724;48;714;48;10;54
TE356;24.05.2023;17;1.0;699;48;684;48;15;51
TE356;24.05.2023;18;1.0;530;49;522;49;8;50
TE356;24.05.2023;19;1.0;440;51;434;51;6;55
TE356;24.05.2023;20;1.0;438;50;420;50;18;59
TE356;24.05.2023;21;1.0;351;52;323;51;28;58
TE356;24.05.2023;22;1.0;291;52;264;52;27;57
TE356;24.05.2023;23;1.0;154;52;145;52;9;56
TE356;25.05.2023;0;1.0;114;52;107;51;7;59
TE356;25.05.2023;1;1.0;90;54;87;54;3;54
TE356;25.05.2023;2;1.0;120;51;110;51;10;56
TE356;25.05.2023;3;1.0;295;53;281;53;14;58
TE356;25.05.2023;4;1.0;818;48;770;48;48;52
TE356;25.05.2023;5;1.0;1041;45;941;44;100;48
TE356;25.05.2023;6;1.0;1069;31;957;30;112;39
TE356;25.05.2023;7;1.0;974;32;918;32;56;28
TE356;25.05.2023;8;1.0;848;44;808;45;40;50
TE356;25.05.2023;9;1.0;797;46;744;45;53;51
TE356;25.05.2023;10;1.0;699;49;659;49;40;53
TE356;25.05.2023;11;1.0;667;50;638;49;29;52
TE356;25.05.2023;12;1.0;703;50;675;49;28;54
TE356;25.05.2023;13;1.0;645;50;629;50;16;54
TE356;25.05.2023;14;1.0;679;50;664;50;15;52
TE356;25.05.2023;15;1.0;635;50;624;50;11;54
TE356;25.05.2023;16;1.0;751;49;732;49;19;50
TE356;25.05.2023;17;1.0;680;48;671;48;9;50
TE356;25.05.2023;18;1.0;516;51;506;51;10;54
TE356;25.05.2023;19;1.0;399;50;391;50;8;52
TE356;25.05.2023;20;1.0;389;50;384;50;5;53
TE356;25.05.2023;21;1.0;312;52;309;52;3;61
TE356;25.05.2023;22;1.0;235;51;228;51;7;58
TE356;25.05.2023;23;1.0;152;45;142;44;10;54
TE356;26.05.2023;0;1.0;122;47;121;47;1;45
TE356;26.05.2023;1;1.0;112;53;108;53;4;61
TE356;26.05.2023;2;1.0;143;55;131;54;12;61
TE356;26.05.2023;3;1.0;262;53;250;53;12;56
TE356;26.05.2023;4;1.0;708;51;662;50;46;56
TE356;26.05.2023;5;1.0;941;46;861;46;80;49
TE356;26.05.2023;6;1.0;962;44;856;44;106;50
TE356;26.05.2023;7;1.0;916;47;876;47;40;51
TE356;26.05.2023;8;1.0;722;49;682;49;40;53
TE356;26.05.2023;9;1.0;709;48;681;48;28;52
TE356;26.05.2023;10;1.0;659;50;623;50;36;54
TE356;26.05.2023;11;1.0;710;46;681;46;28;51
TE356;26.05.2023;12;1.0;671;49;652;49;19;54
TE356;26.05.2023;13;1.0;632;51;616;51;16;56
TE356;26.05.2023;14;1.0;614;51;598;51;16;51
TE356;26.05.2023;15;1.0;604;51;588;51;16;55
TE356;26.05.2023;16;1.0;667;50;657;51;10;54
TE356;26.05.2023;17;1.0;765;50;747;49;18;51
TE356;26.05.2023;18;1.0;600;51;592;51;8;52
TE356;26.05.2023;19;1.0;424;52;413;52;11;56
TE356;26.05.2023;20;1.0;420;52;418;52;2;50
TE356;26.05.2023;21;1.0;341;53;339;53;2;58
TE356;26.05.2023;22;1.0;290;53;289;53;1;59
TE356;26.05.2023;23;1.0;233;54;232;54;1;45
TE356;27.05.2023;0;1.0;178;55;177;55;1;64
TE356;27.05.2023;1;1.0;138;57;133;57;5;64
